ID_ENCUESTA,CONTACTO,RESULTADO
18740449,1,7
19372219,1,1
19072462,2,1
19193853,4,1
18540582,51,4
18740450,1,7
19372219,2,1
19072462,3,1
18540582,52,1
19193853,5,1
19372219,3,4
18540582,53,7
19193853,6,1
19072462,4,7
18740452,1,7
18540627,1,7
19193853,7,4
19372219,4,4
18740453,1,7
18540628,1,7
19193853,8,1
18740454,1,1
19372219,5,7
18540629,1,1
19193853,9,1
18740454,2,2
19372562,1,5
18540629,2,4
19193853,10,1
18740454,3,6
19372562,2,4
18540629,3,4
19193853,11,1
18740454,4,6
18540629,4,7
18740454,5,6
19193853,12,1
19372562,3,2
18540630,1,1
18740454,6,6
19193853,13,1
19372562,4,2
18540630,2,6
18740454,7,6
19193853,14,1
19372562,5,2
18540630,3,1
18740454,8,1
19193853,15,1
19072496,1,4
18540630,4,1
18740454,9,3
19372562,6,7
19193853,16,1
19072496,2,1
18540630,5,1
18740454,10,7
19193853,17,1
19372563,1,2
18740455,1,7
18540630,6,3
19193853,18,1
19072496,3,1
19372563,2,3
18740456,1,1
18540630,7,7
19193853,19,1
19072496,4,1
19372563,3,2
18740456,2,1
18540831,1,1
19193853,20,3
19072496,5,1
18740456,3,7
18540831,2,4
19372563,4,3
19193853,21,2
19072496,6,7
18540831,3,1
19193853,22,2
19372563,5,7
18740458,1,7
19072497,1,1
18540831,4,1
19193853,23,2
19372564,1,3
18540831,5,4
19193853,24,1
19072497,2,7
18740460,1,7
19372564,2,3
18540831,6,1
19193853,25,2
19072498,1,4
18540831,7,1
19193853,26,1
19372564,3,3
19072498,2,4
18540831,8,1
19193853,27,1
19372564,4,3
18740473,1,1
19072498,3,1
18540831,9,4
19193853,28,1
19372564,5,3
18740473,2,4
18740473,3,1
18740473,4,7
18740474,1,6
18740474,2,1
18740474,3,4
18740474,4,7
18740475,1,1
18740475,2,3
18740475,3,7
18740477,1,7
18740479,1,7
18740480,1,1
18740480,2,4
18740480,3,4
18740480,4,5
18740480,5,3
18740480,6,5
18740480,7,3
18740480,8,4
18740480,9,4
18740480,10,4
18740480,11,1
18740480,12,5
18740480,13,3
18740480,14,4
18740480,15,7
18740618,1,1
18740618,2,1
18740618,3,5
18740618,4,4
18740618,5,1
18740618,6,2
18740618,7,1
18740618,8,1
18740618,9,1
18740618,10,1
18740618,11,7
18740682,1,4
18740682,2,4
18740682,3,5
18740682,4,4
18740682,5,4
18740682,6,4
18740682,7,4
18740682,8,4
18740682,9,4
18740682,10,4
18740682,11,4
18740682,12,5
18740682,13,1
18740682,14,1
18740682,15,1
18740682,16,1
18740682,17,2
18740682,18,2
18740682,19,2
18740682,20,1
18740682,21,1
18740682,22,1
18740682,23,1
18740682,24,4
18740682,25,4
18740682,26,4
18740682,27,4
18740682,28,7
18740683,1,1
18740683,2,2
18740683,3,7
18740684,1,7
18740710,1,1
18740710,2,3
18740710,3,3
18740710,4,3
18740710,5,3
18740710,6,3
18740710,7,1
18740710,8,7
18740719,1,1
18740719,2,7
18740778,1,7
18740779,1,7
18740780,1,7
18740789,1,7
18740790,1,7
18740791,1,7
18740792,1,1
18740792,2,1
18740792,3,1
18740792,4,4
18740792,5,1
18740792,6,1
18740792,7,4
18740792,8,7
18740811,1,7
18740812,1,7
18740813,1,4
18740813,2,4
18740813,3,4
18740813,4,1
18740813,5,4
18740813,6,7
18740814,1,1
18740814,2,7
18740815,1,4
18740815,2,4
18740815,3,4
18740815,4,4
18740815,5,4
18740815,6,3
18740815,7,4
18740815,8,3
18740815,9,4
18740815,10,7
18740816,1,7
18740829,1,1
18740829,2,1
18740829,3,4
18740829,4,3
18740829,5,3
18740829,6,1
18740829,7,1
18740829,8,3
18740829,9,4
18740829,10,1
18740829,11,4
18740829,12,1
18740829,13,3
18740829,14,3
18740829,15,1
18740829,16,1
18740829,17,4
18740829,18,1
18740829,19,1
18740829,20,3
18740829,21,3
18740829,22,4
18740829,23,4
18740829,24,1
18740829,25,7
18740860,1,1
18740860,2,1
18740860,3,1
18740860,4,1
18740860,5,1
18740860,6,4
18740860,7,4
18740860,8,4
18740860,9,7
18740870,1,1
18740870,2,1
18740870,3,1
18740870,4,1
18740870,5,2
18740870,6,2
18740870,7,2
18740870,8,2
18740870,9,2
18740870,10,7
18740914,1,1
18740914,2,7
18741103,1,1
18741103,2,1
18741103,3,1
18741103,4,4
18741103,5,7
18540831,10,4
18540831,11,4
18540831,12,4
18540831,13,7
18540832,1,4
18540832,2,1
18540832,3,1
18540832,4,4
18540832,5,1
18540832,6,4
18540832,7,1
18540832,8,1
18540832,9,7
18540833,1,4
18540833,2,7
18540834,1,7
18540835,1,1
18540835,2,3
18540835,3,7
18540836,1,1
18540836,2,1
18540836,3,1
18540836,4,1
18540836,5,7
18540860,1,7
18540861,1,1
18540861,2,6
18540861,3,1
18540861,4,6
18540861,5,2
18540861,6,1
18540861,7,1
18540861,8,1
18540861,9,6
18540861,10,1
18540861,11,1
18540861,12,1
18540861,13,1
18540861,14,1
18540861,15,1
18540861,16,1
18540861,17,1
18540861,18,6
18540861,19,1
18540861,20,1
18540861,21,4
18540861,22,1
18540861,23,1
18540861,24,4
18540861,25,4
